product_id,quantity,created_at
1234,1,2021-02-15
862,2,2006-03-05
131,2,2010-08-20
1033,3,2009-01-25
713,1,2005-09-24
1442,3,2007-03-22
1649,3,2004-04-15
386,3,2020-03-20
1356,2,2010-12-01
1120,3,2004-10-25
1797,1,2009-02-15
1028,3,2012-04-19
709,2,2016-05-06
847,3,2011-04-10
235,1,2004-05-12
1945,3,2008-07-29
1213,3,2022-07-12
35,2,2019-09-26
1622,3,2006-03-28
1130,3,2023-02-08
814,3,2020-08-31
1721,1,2010-07-09
208,1,2011-06-29
193,1,2006-01-18
1955,1,2020-02-07
431,1,2019-12-12
1012,2,2018-01-20
1216,1,2007-07-03
806,2,2014-06-05
1567,2,2011-09-06
1797,3,2023-06-12
30,2,2021-11-22
344,3,2017-12-20
1602,3,2022-08-10
818,1,2003-07-19
270,1,2022-05-19
532,1,2011-10-19
1813,1,2008-02-13
1524,3,2004-02-24
1981,2,2008-04-26
1315,3,2017-09-06
1443,2,2021-11-05
376,1,2019-04-29
1321,2,2012-06-01
1944,2,2007-02-21
373,3,2004-03-25
939,2,2007-11-01
1185,2,2013-09-20
604,2,2011-02-27
1802,1,2000-04-12
511,2,2019-09-01
1610,1,2000-11-02
1050,1,2005-01-03
1850,2,2020-02-05
1549,3,2004-11-14
586,3,2004-06-01
1149,2,2020-08-17
1945,2,2001-01-17
1650,1,2006-05-11
1290,2,2009-12-24
1246,3,2021-09-13
1524,2,2000-10-10
1981,2,2002-01-21
1194,1,2016-01-25
787,1,2020-02-25
1566,1,2015-08-16
690,3,2009-10-01
151,2,2006-06-15
1718,3,2012-08-02
47,3,2009-01-25
1509,1,2001-12-12
486,1,2011-12-30
132,2,2021-03-05
1811,2,2002-02-10
710,2,2013-04-07
542,2,2010-01-31
1420,1,2017-01-13
103,2,2000-08-04
615,1,2008-06-05
781,3,2001-08-07
17,2,2019-12-14
469,2,2005-04-05
154,2,2022-07-16
1689,1,2014-11-27
1467,1,2004-05-07
1095,2,2020-12-24
276,2,2017-03-22
1285,3,2015-09-07
240,1,2014-07-23
1859,2,2021-05-08
362,2,2000-12-19
120,2,2019-08-13
395,2,2020-09-18
535,1,2005-11-01
1328,2,2014-01-29
1677,3,2005-10-18
420,3,2010-07-04
84,3,2007-06-21
917,1,2022-10-29
1032,2,2023-01-02
1779,2,2009-07-10
64,3,2014-12-11
1319,1,2021-09-11
637,3,2005-04-10
147,2,2000-08-03
373,1,2017-03-05
644,2,2001-10-19
667,2,2008-03-04
1057,1,2002-03-28
899,1,2005-11-14
1604,1,2009-01-17
636,3,2003-05-17
182,2,2017-10-04
1864,2,2018-03-09
1769,2,2009-08-28
1133,3,2016-03-08
1253,3,2007-07-20
1597,1,2005-11-24
1494,2,2023-09-12
491,3,2001-05-24
1904,3,2013-04-13
425,3,2011-04-24
1168,1,2006-01-07
323,2,2007-02-16
1551,1,2018-01-31
234,2,2021-10-03
324,2,2008-02-19
255,1,2011-02-18
514,3,2013-04-15
1691,2,2015-03-02
1168,1,2005-06-23
1593,3,2013-03-08
1117,3,2009-07-12
1815,3,2016-09-11
184,1,2005-11-16
1962,3,2016-10-01
630,2,2016-05-30
1927,2,2008-06-18
95,2,2002-03-26
801,3,2004-07-30
1026,2,2018-04-24
1393,3,2020-01-04
1579,3,2010-09-30
316,1,2021-05-24
233,1,2003-01-03
1743,3,2007-02-20
602,1,2004-06-24
1500,2,2012-06-01
279,3,2020-02-18
746,2,2022-12-10
1737,2,2017-09-25
1360,2,2023-04-30
1693,1,2005-09-23
1778,3,2014-09-27
1774,1,2008-09-20
669,3,2003-04-09
1597,2,2011-08-13
1475,2,2001-02-05
345,3,2013-05-03
376,1,2010-08-10
1072,3,2004-06-04
1901,2,2004-07-22
358,2,2007-06-17
1915,2,2011-01-17
53,1,2008-03-01
1916,3,2008-06-12
1355,2,2012-11-18
1235,3,2017-02-23
1510,1,2010-12-12
1132,3,2022-07-26
1439,3,2009-09-17
727,1,2003-07-20
711,1,2014-10-19
1910,1,2009-03-21
576,2,2011-03-24
1914,1,2013-05-08
814,3,2011-02-01
381,3,2000-08-24
1544,3,2020-09-24
1022,2,2008-02-21
1529,1,2023-11-07
397,1,2010-03-22
217,2,2005-12-16
9,2,2012-09-26
1772,2,2010-07-20
1424,2,2012-06-29
52,2,2009-02-23
1963,2,2022-12-13
197,1,2011-08-15
579,1,2003-09-23
1485,2,2013-11-16
1057,1,2013-12-02
122,2,2003-07-25
658,2,2013-07-10
946,1,2023-11-17
783,1,2009-12-11
1385,3,2022-04-21
688,3,2005-11-28
1462,1,2021-08-28
228,3,2009-04-06
2000,3,2017-10-25
1760,1,2022-06-28
1246,2,2014-03-06
779,2,2003-03-05
309,3,2019-05-13
1875,1,2002-10-20
569,3,2012-11-27
1121,3,2018-06-06
1059,3,2021-08-13
283,3,2013-09-03
1963,3,2003-06-01
1292,1,2006-08-08
1893,2,2007-08-17
1402,3,2020-01-08
1723,2,2007-10-19
1144,3,2002-12-03
1966,1,2021-10-06
1995,3,2023-11-16
1839,1,2005-06-14
749,2,2002-01-13
1486,1,2004-12-21
482,1,2018-04-07
1242,1,2004-05-27
806,3,2003-08-08
1127,2,2014-08-07
1134,2,2013-03-13
188,1,2006-01-04
418,1,2001-07-23
1029,1,2013-09-03
850,2,2016-01-23
861,3,2016-10-29
495,3,2011-01-23
503,2,2006-05-05
1784,3,2002-04-22
1559,2,2023-10-08
1343,3,2003-09-06
1354,2,2010-01-25
1538,1,2001-10-13
42,3,2000-01-25
995,1,2018-06-08
1181,1,2018-01-12
698,2,2010-03-10
1440,3,2015-04-30
891,2,2009-04-12
541,1,2022-11-26
1967,1,2022-05-06
884,3,2002-06-24
1550,2,2023-10-28
1514,2,2011-03-26
1624,1,2012-09-15
1146,1,2001-07-29
1161,2,2004-10-13
554,2,2022-10-05
47,2,2003-12-28
63,1,2005-12-16
369,3,2008-04-26
1672,2,2005-10-24
600,3,2011-12-06
1601,3,2005-04-29
1387,2,2021-12-19
480,1,2007-05-11
206,3,2007-06-29
529,1,2004-06-23
1136,3,2013-06-19
1822,1,2010-07-08
479,3,2023-07-26
1621,2,2014-05-17
685,3,2009-05-01
1710,2,2001-04-12
492,1,2012-03-13
1504,2,2012-03-20
673,3,2005-03-31
746,2,2000-12-16
1777,3,2023-05-24
964,3,2019-12-01
1287,3,2020-01-21
1845,1,2000-12-09
1757,2,2002-01-05
1577,2,2008-07-08
572,2,2011-11-24
488,3,2011-12-05
298,1,2023-04-06
1784,2,2023-09-30
274,2,2023-08-07
113,1,2007-03-05
763,1,2001-11-14
1155,1,2008-03-15
973,2,2018-11-04
1420,2,2016-12-19
1358,3,2019-12-08
602,3,2000-05-05
318,3,2013-02-27
1988,3,2005-07-13
1347,1,2004-04-07
1416,3,2023-06-15
1713,2,2001-11-24
1995,3,2018-12-12
1858,1,2016-05-16
380,1,2023-03-20
381,2,2012-06-26
178,1,2001-11-26
1798,2,2011-03-09
1147,2,2014-01-21
725,2,2013-03-28
883,3,2009-12-22
1718,2,2006-09-20
251,3,2019-10-11
618,3,2007-01-17
993,2,2013-07-31
365,3,2011-08-06
897,1,2006-10-23
731,3,2013-05-05
1297,2,2015-08-21
1134,2,2014-12-29
1467,1,2005-02-20
929,1,2003-09-09
1212,2,2002-08-03
471,2,2001-01-15
1285,1,2021-07-08
389,2,2021-08-02
1485,2,2000-01-29
183,1,2003-09-10
1665,3,2010-02-05
84,1,2018-12-26
1349,3,2017-10-15
870,3,2017-02-21
1129,1,2016-10-13
141,1,2023-10-01
621,2,2004-12-02
1421,2,2012-03-23
307,3,2010-03-15
1951,2,2012-12-16
1908,1,2012-03-29
683,3,2003-02-28
1152,1,2006-09-19
1560,1,2003-01-18
1374,2,2008-04-12
782,3,2013-05-17
132,3,2000-12-23
1787,1,2018-12-05
191,1,2009-08-14
1483,3,2022-01-07
1676,3,2004-10-20
1275,1,2021-10-06
725,2,2010-10-27
626,2,2023-07-30
113,2,2018-12-11
481,3,2002-03-30
349,2,2014-07-09
1589,3,2021-06-17
916,2,2011-03-23
1631,2,2022-12-25
535,2,2001-09-02
1190,1,2016-08-30
1522,2,2019-09-27
1831,1,2011-03-16
150,1,2007-09-30
1408,3,2020-05-11
397,3,2021-05-30
980,1,2016-06-18
715,2,2020-07-05
1864,2,2016-02-21
331,2,2004-02-09
1990,1,2018-04-16
1541,2,2004-04-30
1771,2,2000-11-16
514,3,2017-11-28
1075,2,2006-12-25
735,1,2006-05-22
667,2,2012-04-20
977,1,2000-10-20
1640,1,2022-03-12
1983,2,2002-01-15
798,3,2010-08-31
1188,2,2010-04-18
114,2,2015-10-25
1504,3,2006-04-24
1880,3,2007-04-06
1504,2,2014-08-06
1813,3,2012-09-18
362,3,2013-06-01
1108,2,2003-08-31
305,2,2000-10-20
902,2,2022-07-21
169,2,2022-02-04
1331,2,2003-03-27
1883,1,2011-04-30
884,2,2023-02-15
11,3,2014-07-02
93,1,2011-03-16
1363,1,2002-06-20
335,3,2004-04-12
1849,1,2022-04-29
425,1,2012-12-04
1830,3,2002-08-07
192,1,2019-02-05
604,1,2010-08-30
659,2,2000-10-04
309,1,2000-05-30
1029,3,2007-07-06
1216,1,2021-06-01
773,3,2015-12-28
1625,3,2003-09-14
1839,1,2018-07-09
784,3,2004-08-24
692,3,2009-08-23
292,2,2000-02-02
313,2,2015-03-13
832,2,2002-05-01
1339,2,2005-04-09
638,2,2002-02-01
1530,2,2022-05-19
1671,3,2015-09-14
317,1,2020-04-06
1992,3,2000-08-28
1074,2,2020-11-13
1193,3,2017-04-12
1035,2,2005-03-07
224,3,2005-03-24
68,1,2000-08-27
576,2,2015-09-20
1330,1,2010-02-24
688,3,2016-03-04
422,2,2010-07-22
937,2,2023-03-13
1234,3,2004-11-07
1404,1,2008-06-07
1734,1,2021-04-19
1952,3,2005-07-31
1269,1,2014-03-10
994,1,2000-07-26
1776,1,2008-12-13
1786,1,2006-12-14
1108,2,2000-09-01
1181,3,2015-05-20
959,2,2015-01-19
1308,1,2014-01-21
1795,1,2013-05-02
725,1,2005-11-10
1849,1,2011-08-26
1006,3,2023-11-22
1467,3,2006-06-09
1696,3,2003-12-08
1600,1,2011-10-24
1821,3,2008-01-07
4,1,2017-02-17
1458,1,2008-11-24
1884,2,2005-04-12
1961,2,2014-06-18
982,1,2000-11-05
726,2,2011-03-27
1595,2,2010-09-13
1170,2,2001-01-02
1118,1,2000-08-08
1515,3,2005-01-08
83,1,2022-10-29
1766,1,2013-06-18
1343,1,2011-11-21
1804,3,2013-02-07
212,1,2016-01-23
1971,2,2001-12-20
1467,2,2013-02-05
370,2,2007-07-13
657,3,2010-09-17
1502,2,2009-09-12
1622,1,2001-08-04
1372,2,2009-07-15
998,2,2017-10-30
1014,3,2015-04-09
1521,3,2020-08-23
907,2,2003-01-28
601,1,2021-05-17
435,3,2010-04-05
976,2,2023-08-29
1145,2,2008-03-03
748,2,2022-05-26
790,3,2010-06-09
1403,3,2001-01-04
1484,2,2013-11-17
1049,1,2014-11-29
60,2,2020-12-30
130,2,2005-06-03
1285,2,2012-10-29
1088,3,2012-01-18
1541,3,2006-11-02
1207,1,2006-03-30
1779,3,2000-11-27
627,2,2018-11-20
1768,3,2003-07-30
1771,1,2018-02-23
289,1,2018-09-28
1374,1,2003-02-24
450,1,2016-07-17
734,2,2011-07-09
468,2,2014-09-08
695,2,2002-07-02
941,3,2002-07-25
63,3,2012-12-29
1385,3,2018-05-07
1786,1,2003-05-27
330,2,2023-11-25
634,2,2021-01-10
1022,2,2022-06-10
152,2,2009-12-01
1642,3,2009-05-06
985,3,2011-01-21
677,3,2015-06-25
1126,1,2020-07-16
221,2,2000-02-24
1245,2,2003-01-08
1991,1,2004-07-18
300,1,2003-05-03
1914,1,2018-01-20
1838,2,2023-12-05
113,2,2013-04-17
247,3,2012-08-13
1693,2,2016-08-27
1441,3,2011-08-10
635,1,2008-11-28
1085,3,2003-07-30
325,2,2006-02-12
403,2,2023-08-03
43,2,2004-01-28
1901,1,2011-06-22
1481,3,2003-08-06
1404,1,2019-03-02
1037,3,2004-02-10
485,1,2003-10-15
1185,2,2013-06-10
532,2,2011-09-12
1183,1,2005-04-06
1398,1,2020-06-03
1822,1,2016-11-24
898,1,2014-10-09
135,3,2015-11-07
1097,3,2019-01-07
60,3,2015-08-15
340,1,2020-03-18
909,2,2005-05-26
1027,1,2017-12-02
133,1,2004-09-04
1128,1,2010-09-20
91,2,2001-09-29
946,2,2013-08-03
1145,3,2022-07-04
88,3,2000-03-23
1034,2,2022-08-16
1524,3,2018-08-16
621,3,2001-05-17
602,1,2023-01-01
1388,3,2009-12-15
475,2,2013-07-07
206,3,2005-11-20
1546,1,2000-12-19
954,2,2004-09-06
422,3,2021-07-06
1559,2,2015-01-13
1888,1,2021-10-09
1626,1,2016-12-30
61,1,2021-07-05
562,3,2006-01-24
1744,2,2005-12-10
1809,1,2005-04-08
252,1,2017-08-01
155,2,2008-12-18
458,3,2013-02-01
1487,1,2020-04-25
1478,1,2017-08-06
927,2,2000-04-08
587,1,2011-04-04
1596,3,2013-05-22
635,1,2014-11-16
635,2,2015-05-27
454,3,2019-08-23
1568,1,2019-09-06
696,3,2006-05-10
1654,2,2022-11-19
1314,2,2007-06-15
1744,2,2020-03-14
106,1,2022-03-08
358,2,2023-10-08
1067,2,2016-11-12
1677,2,2000-08-27
1085,1,2019-09-04
615,1,2005-07-06
638,1,2006-01-25
1792,1,2021-08-02
7,3,2006-07-01
1840,1,2014-09-16
98,1,2009-06-12
274,1,2005-04-21
411,2,2010-02-23
1201,1,2001-02-15
556,1,2010-02-18
83,1,2003-03-04
1547,3,2000-12-06
708,2,2001-10-31
1626,1,2001-01-20
748,2,2007-09-29
1389,1,2003-05-13
1269,1,2009-01-02
240,3,2021-05-11
1524,3,2004-02-14
1749,2,2006-03-11
1060,1,2016-10-17
949,1,2015-03-31
329,1,2022-02-03
1039,3,2001-08-19
1548,3,2011-09-15
1504,1,2005-11-24
1264,1,2008-04-12
169,3,2020-10-19
233,1,2004-03-29
1880,2,2009-07-03
397,2,2002-07-23
388,2,2007-10-20
414,1,2017-02-09
875,2,2023-05-05
527,2,2019-04-13
1283,3,2012-12-31
1808,2,2003-06-09
79,3,2016-05-19
1802,3,2014-05-24
283,1,2002-02-25
1847,2,2004-04-27
1238,1,2011-02-16
762,3,2015-02-16
1490,1,2005-02-10
1392,1,2000-07-03
458,2,2008-05-27
1270,2,2013-07-10
1973,2,2009-08-04
682,2,2009-02-06
1886,1,2020-07-26
64,1,2018-04-13
297,3,2001-06-04
483,2,2007-08-04
1283,1,2000-03-12
1958,2,2009-04-20
1243,1,2003-03-14
1586,2,2008-04-10
690,1,2004-02-13
111,1,2017-01-16
462,1,2021-05-07
280,1,2021-04-12
1095,3,2013-01-25
1819,2,2013-07-26
155,2,2004-03-14
77,3,2007-10-13
270,2,2006-08-19
1124,1,2003-12-25
477,2,2004-07-24
726,2,2013-05-09
690,3,2006-11-22
812,2,2000-10-10
486,1,2017-08-03
705,1,2011-11-04
808,3,2003-02-14
1086,2,2015-03-04
916,2,2003-08-13
1834,2,2017-05-19
103,1,2005-07-13
1204,1,2019-08-07
19,3,2005-09-26
1715,3,2009-10-22
649,2,2008-03-03
1498,1,2021-09-15
365,3,2013-03-15
242,3,2012-11-25
1091,2,2019-01-14
523,1,2017-08-26
966,3,2010-04-10
1518,1,2007-10-30
648,1,2016-04-30
1779,3,2005-05-09
773,3,2016-05-06
1190,2,2007-08-22
337,1,2020-06-14
61,1,2004-09-02
1881,2,2008-04-10
1564,1,2019-05-11
282,3,2008-06-27
655,3,2019-08-12
1156,2,2022-06-01
1360,2,2012-07-08
1340,1,2014-07-08
1538,2,2019-02-10
63,3,2002-05-27
1280,1,2009-04-29
602,3,2006-10-17
284,1,2013-02-12
1388,3,2023-12-15
1072,3,2022-12-04
666,2,2022-06-14
1878,3,2010-03-02
974,2,2009-03-20
661,2,2021-06-28
1946,3,2012-12-21
40,2,2020-07-22
684,1,2016-11-22
1514,1,2017-03-28
761,1,2018-05-02
1161,3,2003-11-21
1793,1,2004-12-02
528,1,2011-01-18
1046,1,2023-08-01
1951,1,2018-06-22
799,2,2015-07-07
1902,1,2019-12-08
177,3,2007-05-17
1239,2,2016-09-26
1665,2,2001-08-27
363,1,2002-10-07
1775,3,2009-08-07
902,1,2016-09-12
1734,2,2020-11-21
1755,2,2010-11-24
1108,1,2004-07-01
506,3,2020-10-03
1138,2,2009-12-26
95,2,2005-03-06
99,3,2009-11-05
145,1,2015-11-07
1974,1,2020-10-27
1909,1,2002-01-28
1942,2,2008-07-06
1412,1,2015-11-26
2000,2,2013-08-30
968,1,2009-04-13
1882,2,2002-09-10
33,1,2016-02-24
1887,1,2007-12-05
1102,2,2020-07-15
1604,1,2006-03-03
1860,3,2007-01-27
384,1,2007-07-16
1177,3,2013-01-20
1764,2,2014-06-06
1167,2,2003-01-24
799,3,2019-07-20
1821,3,2006-12-07
776,2,2014-12-03
1108,3,2013-09-12
188,3,2012-01-22
1185,3,2001-02-15
1292,2,2021-08-15
1993,1,2019-10-11
1458,2,2016-04-17
503,3,2017-10-26
138,2,2009-08-15
267,3,2019-01-26
1428,1,2010-02-06
152,2,2016-04-25
325,3,2009-08-20
561,3,2002-07-22
1006,2,2006-05-15
380,3,2000-08-06
396,2,2009-06-14
1504,3,2021-01-14
365,3,2010-07-25
1770,2,2014-03-09
497,1,2013-04-14
1208,1,2015-09-30
1055,3,2007-10-04
1181,2,2020-03-25
1529,1,2017-04-10
155,2,2006-06-15
946,2,2020-02-27
103,1,2000-05-08
32,1,2016-06-15
1227,2,2020-03-27
1211,2,2015-01-24
251,1,2005-11-03
670,2,2005-10-18
77,2,2012-01-23
649,1,2007-10-28
1373,2,2008-09-14
55,2,2009-05-28
1569,3,2017-01-08
1788,1,2011-08-22
851,3,2018-02-17
1726,3,2003-03-26
335,3,2016-06-30
490,2,2018-09-28
1790,1,2021-03-05
1311,2,2008-01-05
1410,2,2020-09-23
986,2,2018-11-24
171,1,2005-09-20
170,2,2015-05-05
1955,1,2000-12-26
1285,2,2019-09-19
494,1,2020-03-02
1059,1,2021-02-01
308,2,2021-10-03
766,2,2015-03-17
407,1,2020-07-10
1503,1,2009-02-24
1160,1,2020-12-10
259,3,2006-10-23
433,2,2013-04-15
1186,1,2001-02-28
790,3,2015-03-15
1346,1,2000-01-25
52,1,2022-12-22
1352,1,2004-10-05
161,2,2020-05-08
946,1,2002-11-10
1199,3,2013-02-11
1296,1,2021-02-20
683,1,2006-07-01
1080,3,2012-10-12
522,3,2013-06-23
508,3,2022-03-19
753,1,2021-12-23
621,3,2022-08-11
774,2,2023-09-05
851,1,2017-02-22
653,2,2020-10-30
1887,2,2010-06-02
1916,2,2010-05-03
1531,3,2005-10-02
1518,2,2019-06-30
685,1,2000-08-02
159,2,2005-08-23
522,3,2004-01-13
219,1,2001-06-17
1355,2,2010-12-02
304,1,2000-01-12
1795,3,2018-05-19
712,2,2010-09-26
1053,2,2022-10-05
770,2,2006-10-06
1854,1,2013-12-19
787,1,2019-05-26
1636,2,2016-11-18
1797,3,2011-02-21
1400,3,2020-07-19
454,3,2020-10-29
1896,2,2013-06-25
1842,1,2009-02-25
1778,2,2004-01-30
1325,3,2001-08-03
1860,3,2005-01-05
1515,1,2006-04-20
1464,1,2016-06-30
746,1,2011-06-14
1224,3,2016-06-12
1884,3,2008-03-17
1879,1,2018-09-17
1834,3,2017-12-17
796,3,2014-12-13
1129,1,2001-03-29
1968,3,2016-03-29
1645,2,2008-03-18
12,1,2001-05-22
1558,3,2000-03-01
966,3,2007-11-18
1951,3,2023-03-03
592,3,2018-08-27
1143,3,2000-11-13
94,2,2021-08-31
494,3,2019-06-26
1927,1,2004-03-01
1893,1,2018-11-10
1564,1,2010-08-06
386,2,2019-08-13
1770,3,2018-07-31
1935,1,2007-11-02
698,2,2014-09-11
332,2,2003-02-18
1964,1,2023-06-19
1874,1,2001-09-09
41,1,2010-05-22
592,3,2002-08-28
1944,3,2017-01-04
1148,1,2004-06-13
1308,3,2001-11-14
697,1,2015-05-20
481,3,2008-07-18
1675,3,2022-11-09
27,3,2009-12-20
659,3,2015-05-18
192,2,2013-09-05
1848,2,2014-02-25
1082,3,2000-09-13
1983,2,2015-08-16
228,3,2023-09-26
1386,3,2002-04-08
250,1,2017-10-09
341,3,2020-07-30
774,3,2018-01-31
590,1,2013-05-29
235,1,2005-08-02
449,1,2009-07-12
378,2,2006-06-18
1564,2,2007-07-27
1092,2,2009-07-12
1778,3,2021-02-26
1014,1,2004-10-30
381,2,2015-12-30
1834,2,2023-07-01
1890,3,2010-12-25
1488,3,2008-04-17
390,3,2018-04-11
1115,1,2000-10-02
570,1,2005-01-21
1587,3,2009-08-16
169,2,2016-05-23
1243,2,2002-02-23
219,2,2007-06-18
1333,3,2017-03-07
911,1,2015-05-16
1393,3,2015-03-15
1994,3,2020-01-12
1344,3,2017-08-03
693,2,2007-08-09
724,2,2001-06-30
135,1,2015-11-21
336,1,2019-08-28
1819,2,2017-09-27
205,3,2021-06-02
1621,2,2002-02-16
1188,1,2022-08-20
431,3,2004-12-31
1788,2,2001-10-27
888,1,2000-01-05
825,3,2021-12-02
243,3,2007-06-04
1523,1,2019-09-30
1926,3,2022-01-06
1172,1,2004-05-26
1228,2,2009-09-25
413,2,2009-02-19
1710,3,2009-08-15
1016,1,2017-10-03
1405,2,2004-05-30
1908,3,2015-11-07
1756,1,2000-12-14
583,1,2015-07-18
629,3,2016-01-08
1442,1,2018-08-20
1042,3,2021-04-13
544,3,2018-07-28
342,1,2008-06-12
616,2,2017-11-28
532,1,2008-09-07
1609,1,2003-10-26
1289,1,2020-04-28
330,2,2022-05-13
1910,2,2010-08-24
1380,1,2021-12-20
733,1,2003-05-08
1760,1,2000-04-18
1436,1,2019-10-19
844,3,2005-01-28
1417,1,2008-06-01
1069,2,2021-11-27
567,1,2005-06-13
231,2,2006-03-14
98,3,2021-08-22
1112,2,2002-04-23
1836,2,2006-03-13
137,3,2019-01-16
1005,3,2008-10-03
1047,3,2019-07-21
1688,3,2007-10-22
1291,2,2005-03-04
1013,3,2006-01-25
202,3,2023-04-26
127,1,2019-07-11
325,1,2012-12-04
16,1,2023-04-26
568,1,2018-08-19
654,3,2003-08-23
1350,3,2001-10-15
256,1,2006-01-13
388,3,2006-03-04
1962,2,2013-12-13
1475,2,2015-12-13
1225,3,2019-01-16
1056,2,2011-11-07
337,3,2006-09-28
44,3,2002-04-28
835,2,2001-09-06
129,3,2019-02-08
83,3,2018-01-01
1421,2,2001-09-14
1864,2,2005-07-25
510,3,2011-11-23
1895,2,2020-04-07
1485,2,2017-09-23
296,1,2005-08-27
795,2,2012-01-26
62,1,2006-01-20
1650,1,2010-10-16
1650,2,2002-08-21
648,3,2020-10-05
1788,2,2001-08-02
1351,1,2007-02-13
1449,3,2001-07-06
674,1,2013-03-14
1764,2,2011-05-16
1226,2,2022-01-10
187,2,2019-07-18
1644,2,2005-04-20
1219,2,2001-09-07
980,3,2023-02-12
735,1,2012-03-15
1539,3,2018-11-28
853,1,2020-02-26
1508,2,2018-10-24
302,3,2021-01-30
833,2,2007-11-17
802,2,2008-09-01
853,1,2017-11-06
941,1,2021-11-03
1616,2,2016-03-08
546,3,2018-04-27
1654,1,2004-03-20
635,1,2006-03-16
1385,3,2002-06-15
1894,3,2018-10-28
1602,1,2003-08-06
1835,2,2002-09-25
883,3,2020-07-18
304,1,2004-11-15
1336,1,2019-06-26
811,1,2004-02-18
1704,3,2011-02-09
1684,1,2016-07-07
298,3,2013-01-21
1825,2,2013-05-11
1597,3,2016-10-01
1688,1,2017-06-15
316,1,2006-01-26
1270,3,2013-01-27
556,2,2023-02-06
1036,2,2018-08-12
1174,3,2015-11-21
1039,2,2019-04-20
1385,3,2015-11-18
20,3,2012-03-09
879,3,2004-12-14
333,3,2021-03-21
1062,3,2023-05-08
1738,3,2007-12-21
772,2,2011-06-13
1550,3,2000-03-05
428,3,2009-03-02
382,2,2002-07-09
1654,1,2015-11-16
1999,2,2020-03-02
1523,2,2009-06-22
1582,3,2006-10-03
889,2,2006-04-01
1732,2,2007-05-13
180,3,2012-06-19
1473,2,2002-10-20
1844,2,2002-07-14
1181,1,2007-06-19
1833,1,2003-11-24
586,1,2020-02-18
1950,2,2005-02-16
800,3,2007-12-17
1065,2,2018-06-01
291,3,2006-07-11
1881,1,2002-09-24
1260,1,2008-09-17
1019,2,2002-02-01
598,2,2015-03-16
180,1,2018-03-30
595,3,2015-11-23
1331,3,2006-08-14
764,1,2013-06-26
1127,2,2008-12-23
671,2,2001-05-14
1067,1,2007-11-20
1693,3,2010-03-17
326,3,2011-03-19
661,1,2005-09-15
862,1,2023-02-28
558,3,2019-01-27
375,2,2003-03-07
49,3,2011-01-27
201,3,2009-07-15
352,3,2016-07-04
233,2,2003-08-05
1812,2,2006-02-23
1847,3,2019-02-28
1504,1,2012-06-22
1654,1,2014-08-24
1589,1,2015-11-10
360,1,2004-07-21
704,1,2016-10-29
1287,1,2003-12-09
1842,2,2003-03-10
1701,3,2005-11-30
154,1,2022-06-16
1342,2,2007-01-27
515,3,2011-03-17
1885,3,2001-10-10
1134,3,2002-08-10
1073,1,2012-03-08
1194,2,2022-06-09
1882,1,2012-06-06
1008,1,2023-11-03
1270,1,2015-11-23
1105,1,2007-08-26
720,2,2015-06-20
1217,2,2011-05-28
1149,1,2015-12-16
1516,3,2016-11-11
631,3,2017-10-23
1617,1,2007-07-26
846,3,2012-11-26
1926,2,2017-02-20
1283,3,2003-02-04
1255,3,2019-12-07
213,2,2015-08-05
1649,3,2022-12-21
1149,1,2007-02-14
627,3,2018-11-14
429,3,2006-08-16
832,1,2003-04-07
1275,2,2001-01-05
773,1,2009-10-21
554,1,2008-11-18
651,3,2017-07-11
150,3,2005-02-07
438,1,2010-12-12
1329,1,2014-06-10
1674,3,2016-06-09
404,2,2017-12-17
478,3,2019-12-04
854,2,2023-06-26
615,3,2014-11-23
1229,2,2004-12-18
1879,3,2012-10-01
423,1,2008-04-20
1611,2,2007-04-16
1927,3,2016-05-30
43,2,2009-02-15
549,1,2010-10-14
786,2,2018-02-23
78,1,2016-04-11
283,3,2003-06-21
1384,1,2022-12-23
1308,2,2016-08-22
448,2,2017-02-14
960,2,2019-05-16
1832,1,2001-04-06
106,1,2019-05-28
784,3,2010-04-06
1737,3,2012-01-13
608,3,2002-11-20
1913,1,2003-08-18
1558,3,2004-02-20
1042,1,2008-10-31
1962,2,2005-08-31
1642,3,2012-04-17
808,3,2020-06-07
1207,2,2023-03-04
1705,3,2022-01-19
1321,3,2004-06-30
531,3,2022-06-10
164,2,2017-06-03
320,1,2003-11-29
748,3,2009-03-20
1859,2,2020-05-28
1113,3,2001-09-13
1727,2,2018-10-26
1908,2,2019-05-14
1089,2,2004-11-06
1290,1,2007-12-12
202,1,2019-07-20
920,3,2006-12-20
1548,1,2001-03-08
188,1,2014-07-02
1378,3,2019-06-26
1500,2,2023-04-19
630,3,2000-12-15
625,2,2021-04-14
279,1,2007-12-09
1262,2,2013-07-24
1684,3,2003-06-19
1078,3,2001-03-05
873,3,2021-12-05
116,1,2000-11-14
1055,3,2019-02-26
1,1,2009-12-01
670,3,2015-10-07
1460,2,2011-06-24
1809,2,2010-04-10
1999,3,2015-09-18
1059,2,2016-05-14
1857,2,2010-07-29
1897,3,2021-01-03
523,3,2001-01-20
828,1,2010-12-24
194,1,2016-10-05
551,1,2018-03-07
497,3,2000-07-30
691,1,2011-10-17
1171,3,2023-01-25
1606,2,2010-09-27
1164,2,2000-09-01
339,3,2003-12-14
788,3,2015-07-31
1425,2,2008-12-17
79,2,2000-10-22
79,2,2010-11-21
1637,1,2011-01-28
