order_id,user_id,total,payment
1179,1437,908517,cash
1180,2720,657601,credit_card
1181,1374,452748,credit_card
1182,2863,573630,credit_card
1183,1815,603887,cash
1184,1907,246238,credit_card
1185,1775,822766,cash
1186,1766,235370,instalment
1187,251,298587,credit_card
1188,1114,877265,instalment
1189,680,982199,instalment
1190,465,994944,instalment
1191,1170,345896,cash
1192,2775,602151,credit_card
1193,1327,788104,instalment
1194,2163,405724,instalment
1195,298,105807,credit_card
1196,1183,890452,cash
1197,283,711966,credit_card
1198,2528,636128,credit_card
1199,1699,849904,instalment
1200,17,185978,instalment
1201,373,118528,credit_card
1202,418,995365,instalment
1203,634,242448,instalment
1204,1663,637816,cash
1205,1821,852171,credit_card
1206,2463,831880,cash
1207,620,666101,instalment
1208,909,635928,instalment
1209,1648,559609,instalment
1210,2561,354050,instalment
1211,1387,137235,instalment
1212,524,614740,credit_card
1213,1968,176172,cash
1214,1934,493105,cash
1215,2442,710502,cash
1216,1827,473170,instalment
1217,2887,447578,credit_card
1218,28,655646,instalment
1219,1249,546750,cash
1220,1596,763503,cash
1221,2879,875396,instalment
1222,1500,962867,cash
1223,265,410807,credit_card
1224,2734,431963,cash
1225,2396,519248,cash
1226,123,596158,cash
1227,1205,618084,cash
1228,872,460174,credit_card
1229,160,405749,cash
1230,1146,719711,credit_card
1231,310,441459,instalment
1232,1726,323922,credit_card
1233,1427,838412,credit_card
1234,1830,905740,credit_card
1235,1589,918883,instalment
1236,1239,340486,credit_card
1237,639,361540,cash
1238,1676,544454,instalment
1239,1754,798286,instalment
1240,2496,508952,credit_card
1241,2779,229934,instalment
1242,128,898240,credit_card
1243,2155,937005,cash
1244,824,346055,cash
1245,1654,292943,instalment
1246,2037,185050,cash
1247,1619,401138,credit_card
1248,111,809113,instalment
1249,192,548116,cash
1250,847,461439,cash
1251,761,473880,credit_card
1252,293,423408,cash
1253,1265,133008,instalment
1254,2922,263413,credit_card
1255,316,916222,credit_card
1256,1811,421639,instalment
1257,1784,350851,instalment
1258,1848,263551,cash
1259,330,209668,credit_card
1260,154,100744,credit_card
1261,2163,513107,cash
1262,1887,832675,cash
1263,598,700089,credit_card
1264,1255,672972,instalment
1265,2711,636349,cash
1266,1890,267877,instalment
1267,2801,242591,cash
1268,98,832267,credit_card
1269,873,786207,credit_card
1270,109,653401,credit_card
1271,2405,742679,instalment
1272,740,896937,cash
1273,2022,940911,cash
1274,2977,675445,credit_card
1275,1971,891956,instalment
1276,2246,389710,credit_card
1277,764,603489,cash
1278,1715,764707,cash
1279,2839,941791,instalment
1280,1510,829585,credit_card
1281,1205,334403,cash
1282,385,853525,instalment
1283,1917,972977,cash
1284,2513,540674,credit_card
1285,448,502229,cash
1286,1500,844436,cash
1287,1957,913508,instalment
1288,2881,160693,instalment
1289,559,140867,credit_card
1290,1094,383349,credit_card
1291,2427,172514,cash
1292,996,471523,cash
1293,2801,343170,cash
1294,1203,951956,credit_card
1295,865,290120,instalment
1296,2312,261473,cash
1297,720,911632,credit_card
1298,2551,291937,cash
1299,1218,572556,cash
1300,2943,978807,instalment
1301,2546,963514,cash
1302,1173,517772,cash
1303,2883,805858,cash
1304,1344,214374,cash
1305,1368,451695,credit_card
1306,1885,928031,credit_card
1307,1742,698154,credit_card
1308,2772,721965,cash
1309,940,976118,credit_card
1310,1751,673280,credit_card
1311,1035,112648,instalment
1312,367,788043,instalment
1313,2574,307925,cash
1314,1849,957291,cash
1315,1668,663287,cash
1316,1360,523139,instalment
1317,2463,104489,instalment
1318,2185,580216,cash
1319,1303,799684,instalment
1320,229,351823,cash
1321,1649,604745,credit_card
1322,2037,686076,cash
1323,704,682906,cash
1324,2861,229955,credit_card
1325,2440,455421,cash
1326,25,926321,cash
1327,859,624019,credit_card
1328,2039,913834,cash
1329,132,178378,credit_card
1330,2984,199950,credit_card
1331,962,486006,credit_card
1332,2719,250075,credit_card
1333,2716,351629,cash
1334,1119,839678,credit_card
1335,2435,894025,instalment
1336,2948,501094,instalment
1337,2700,142371,cash
1338,39,377657,credit_card
1339,1954,756418,cash
1340,2610,621482,credit_card
1341,752,763697,credit_card
1342,2375,880884,cash
1343,1016,556050,cash
1344,333,757276,instalment
1345,2108,694060,credit_card
1346,254,816032,cash
1347,2255,683655,credit_card
1348,401,306644,instalment
1349,169,108054,cash
1350,1550,591988,credit_card
1351,1091,499139,cash
1352,1033,990969,instalment
1353,1818,237721,cash
1354,1407,627387,cash
1355,1879,676189,instalment
1356,917,954809,instalment
1357,267,937694,cash
1358,459,887379,cash
1359,2443,555115,cash
1360,1373,220722,cash
1361,801,362399,credit_card
1362,1202,209224,credit_card
1363,1759,722787,instalment
1364,2466,184611,cash
1365,436,573185,credit_card
1366,1765,103884,credit_card
1367,1673,796492,cash
1368,979,881993,cash
1369,1680,859772,instalment
1370,1070,784326,cash
1371,2216,686050,credit_card
1372,2589,252212,credit_card
1373,1535,734418,credit_card
1374,1932,237813,credit_card
1375,1796,957919,instalment
1376,432,906254,cash
1377,987,102258,credit_card
1378,1919,135132,instalment
1379,386,497668,cash
1380,1074,325886,credit_card
1381,2688,484610,credit_card
1382,1642,495289,cash
1383,827,669317,instalment
1384,735,766886,credit_card
1385,1127,873452,credit_card
1386,1334,506112,credit_card
1387,538,378348,credit_card
1388,544,446955,cash
1389,1312,495979,cash
1390,1044,140488,cash
1391,67,598629,cash
1392,953,696206,credit_card
1393,749,285154,credit_card
1394,2866,500379,cash
1395,1537,661311,instalment
1396,2326,941336,instalment
1397,2622,191042,cash
1398,2063,880830,instalment
1399,1150,945582,cash
1400,2884,291047,credit_card
1401,2288,675975,credit_card
1402,1511,721637,credit_card
1403,1850,798838,cash
1404,897,765577,cash
1405,2568,380494,credit_card
1406,1153,821622,credit_card
1407,2171,699917,instalment
1408,1284,794347,cash
1409,2249,814506,cash
1410,2779,473977,instalment
1411,1333,414362,credit_card
1412,213,693526,cash
1413,410,346813,instalment
1414,542,939649,credit_card
1415,1930,758358,instalment
1416,2815,884546,credit_card
1417,2734,837312,credit_card
1418,2896,768404,instalment
1419,2703,517342,credit_card
1420,1392,837742,instalment
1421,1835,439147,cash
1422,1986,858623,credit_card
1423,846,668569,cash
1424,176,267510,instalment
1425,2893,322762,instalment
1426,388,420404,instalment
1427,2646,831063,credit_card
1428,1142,111091,instalment
1429,947,240698,credit_card
1430,182,852109,instalment
1431,68,360468,credit_card
1432,857,662454,credit_card
1433,1575,411241,instalment
1434,2898,700158,credit_card
1435,2992,854461,credit_card
1436,1418,881634,instalment
1437,1519,501246,credit_card
1438,1548,346323,cash
1439,1375,763272,instalment
1440,174,755601,instalment
1441,1802,364392,instalment
1442,1108,303381,instalment
1443,2529,553802,cash
1444,2327,527417,instalment
1445,2310,441502,instalment
1446,2833,379150,instalment
1447,896,782499,cash
1448,569,201526,instalment
1449,2030,461316,instalment
1450,689,697760,cash
1451,38,984238,instalment
1452,642,668144,instalment
1453,846,312930,cash
1454,1686,918466,credit_card
1455,164,750137,cash
1456,1304,980732,credit_card
1457,2533,140771,instalment
1458,1791,395712,credit_card
1459,420,171484,credit_card
1460,236,726063,instalment
1461,687,317290,cash
1462,1078,762683,credit_card
1463,580,722245,instalment
1464,1183,274236,cash
1465,2600,793437,cash
1466,1343,517142,instalment
1467,762,376771,credit_card
1468,1099,490403,cash
1469,1320,786911,instalment
1470,1612,757514,credit_card
1471,2619,199445,credit_card
1472,2810,379582,cash
1473,1801,475264,credit_card
1474,1259,706991,instalment
1475,292,372940,cash
1476,1665,975647,instalment
1477,2653,510231,cash
1478,1282,854892,cash
1479,2682,991865,credit_card
1480,1894,508097,instalment
1481,302,660714,cash
1482,2528,645975,instalment
1483,657,515037,cash
1484,2866,823081,cash
1485,1403,676342,instalment
1486,442,910117,cash
1487,1881,526308,cash
1488,2333,319552,instalment
1489,1016,879598,instalment
1490,543,385888,instalment
1491,287,145084,instalment
1492,2291,467838,instalment
1493,727,564248,credit_card
1494,918,422359,instalment
1495,103,207933,cash
1496,2314,676359,cash
1497,2295,507677,instalment
1498,2052,486239,instalment
1499,1586,190046,cash
1500,2360,615815,instalment
1501,1979,493194,instalment
1502,2252,987487,cash
1503,1349,735023,credit_card
1504,248,671333,instalment
1505,295,589714,cash
1506,3,171010,instalment
1507,2655,369269,cash
1508,1591,644840,credit_card
1509,1299,723473,instalment
1510,425,658133,cash
1511,1741,462011,instalment
1512,2798,969370,credit_card
1513,1120,806249,instalment
1514,1369,460310,cash
1515,426,559653,instalment
1516,842,102275,instalment
1517,1145,404255,cash
1518,929,731602,credit_card
1519,253,583086,instalment
1520,1472,719293,instalment
1521,336,860568,credit_card
1522,2466,707013,instalment
1523,303,831521,instalment
1524,2717,806743,instalment
1525,1541,210440,cash
1526,1592,119460,cash
1527,2554,699356,credit_card
1528,309,952166,credit_card
1529,571,678921,cash
1530,579,618974,instalment
1531,2775,865914,cash
1532,1964,435795,credit_card
1533,2866,796211,credit_card
1534,908,938091,instalment
1535,1536,392124,credit_card
1536,567,476852,instalment
1537,1165,439938,credit_card
1538,2421,717847,cash
1539,530,831725,instalment
1540,820,458749,instalment
1541,1448,344523,credit_card
1542,2944,841985,credit_card
1543,834,116315,credit_card
1544,939,812000,cash
1545,1800,466466,cash
1546,710,537913,cash
1547,748,559425,credit_card
1548,1723,277641,cash
1549,36,162684,credit_card
1550,2789,487948,credit_card
1551,234,490530,cash
1552,1331,231150,credit_card
1553,1055,493902,instalment
1554,2520,981721,cash
1555,102,112799,credit_card
1556,1417,808551,credit_card
1557,819,562780,instalment
1558,2908,562648,instalment
1559,2238,233560,cash
1560,2497,907246,instalment
1561,487,710745,cash
1562,926,372988,credit_card
1563,647,224042,credit_card
1564,1567,459259,credit_card
1565,2064,373731,instalment
1566,2041,278975,instalment
1567,557,408448,cash
1568,2184,481878,cash
1569,2063,126920,instalment
1570,599,327536,credit_card
1571,2983,517081,instalment
1572,1537,700658,instalment
1573,193,592634,instalment
1574,2591,779960,credit_card
1575,2260,379344,cash
1576,2584,709136,instalment
1577,1125,401737,cash
1578,186,692835,credit_card
1579,537,621466,credit_card
1580,2012,451004,credit_card
1581,1667,347270,cash
1582,2549,184807,cash
1583,2761,459795,cash
1584,567,795292,credit_card
1585,755,482128,instalment
1586,2347,316131,credit_card
1587,1083,262629,instalment
1588,1101,319673,instalment
1589,95,732068,cash
1590,2332,214886,instalment
1591,1209,551996,instalment
1592,1964,204333,credit_card
1593,2536,768249,cash
1594,1464,734704,credit_card
1595,2593,156346,credit_card
1596,1809,886101,instalment
1597,1153,226700,credit_card
1598,2214,288088,cash
1599,1520,705004,cash
1600,1194,570066,cash
1601,1264,715381,cash
1602,2371,122655,cash
1603,1598,365666,cash
1604,207,590859,cash
1605,1529,130075,cash
1606,1762,502941,cash
1607,2796,174744,instalment
1608,2923,624813,instalment
1609,1116,536104,cash
1610,382,837504,cash
1611,1103,356296,cash
1612,2112,263945,instalment
1613,1737,359657,cash
1614,2888,629327,cash
1615,1975,985991,credit_card
1616,337,258853,instalment
1617,2939,248456,instalment
1618,2047,233425,instalment
1619,300,355686,cash
1620,2303,105268,cash
1621,488,911078,instalment
1622,2671,216433,cash
1623,1114,494767,cash
1624,2685,843062,instalment
1625,1991,964109,credit_card
1626,2492,349020,credit_card
1627,1295,103862,instalment
1628,1352,944187,credit_card
1629,278,821565,cash
1630,1070,410994,cash
1631,1117,973701,cash
1632,2527,872287,cash
1633,1583,967146,credit_card
1634,1816,767304,credit_card
1635,2921,966897,cash
1636,1803,532944,credit_card
1637,1026,355627,instalment
1638,1000,678692,instalment
1639,869,930521,credit_card
1640,2273,271362,cash
1641,1350,302250,cash
1642,2085,521356,credit_card
1643,1967,525865,cash
1644,2829,822958,instalment
1645,38,104898,credit_card
1646,127,752991,instalment
1647,2008,515935,instalment
1648,960,905607,credit_card
1649,1030,367566,credit_card
1650,176,590027,instalment
1651,2401,530262,credit_card
1652,2994,986510,cash
1653,1908,206244,cash
1654,1174,506806,cash
1655,2533,931068,instalment
1656,2583,428082,instalment
1657,2604,439948,cash
1658,2635,232900,credit_card
1659,1054,416584,cash
1660,946,185478,credit_card
1661,2016,850575,cash
1662,680,627924,credit_card
1663,563,435108,cash
1664,154,848817,cash
1665,2342,535963,cash
1666,1470,876745,credit_card
1667,1637,832197,instalment
1668,1788,987592,instalment
1669,2547,944253,credit_card
1670,2503,164549,cash
1671,1288,830577,cash
1672,905,630387,instalment
1673,2723,948514,cash
1674,2220,847402,cash
1675,2818,108062,credit_card
1676,1193,473685,credit_card
1677,2165,660513,cash
1678,2023,671665,cash
1679,574,837400,credit_card
1680,821,431002,cash
1681,2235,581378,instalment
1682,2707,284911,credit_card
1683,2588,635509,instalment
1684,797,889958,cash
1685,1229,486537,cash
1686,1744,126652,cash
1687,188,481609,credit_card
1688,2714,119468,cash
1689,1034,475903,cash
1690,1194,561092,credit_card
1691,1985,693238,cash
1692,510,858625,credit_card
1693,1839,659601,cash
1694,1714,802755,credit_card
1695,1483,507453,instalment
1696,2320,363024,credit_card
1697,1248,955330,instalment
1698,1370,109180,credit_card
1699,1298,231990,credit_card
1700,1649,108601,credit_card
1701,1189,567214,cash
1702,1835,977163,credit_card
1703,1669,183019,credit_card
1704,827,432920,instalment
1705,2877,633041,instalment
1706,2947,591975,cash
1707,2163,396298,credit_card
1708,1882,159678,credit_card
1709,2943,936766,instalment
1710,1970,482340,instalment
